ratingScore,reviewerID,productID
4.0,A3V2W0GE6XQUPF,0002317850
4.0,AVBK68931HD11,0006511074
3.0,AP66BKZNZHKCU,0007189869
4.0,A1XTWXIMUCDGQE,0001048767
4.0,A30TK6U7DNS82R,0007120680
5.0,A55MRYPUAX4QU,0007181582
3.0,A2EDZH51XHFA9B,0007207433
3.0,A3R9H6OKZHHRJD,0007141076
4.0,A13H2JJ3GEMJN1,0006170056
5.0,A2T7JK9FLC8V0N,000711933X
5.0,AT192JFMGM0ZG,0006498736
5.0,A1XXJ6I7K2I7SI,0006531458
5.0,A2OJW07GQRNJUT,000627935X
4.0,A2F3M93RRLFQNJ,0002000318
2.0,A9L1JTFE26GLN,0006551807
4.0,A2TXR85WQLE32N,0002434547
5.0,A2XRMQA6PJ5ZJ8,0006472303
5.0,A37XGUQ1VH0XM6,0006280560
3.0,A1C97CZ8GVFMY5,000648011X
5.0,A1D2C0WDCSHUWZ,0006755232
2.0,ABWF7YVZAU1QP,0007203136
4.0,A3BIWTN2DA0YY2,0002310899
4.0,AU6DIIDZK2OQM,0001720295
5.0,A3NUMRC41CR0UU,0007181701
5.0,AMKZHBOK7VMQR,0007118317
4.0,A1G37DFO8MQW0M,0007120877
5.0,A3A6GXILVT9JNW,0007117213
1.0,A3DXVYD2TQHWGD,0006514367
3.0,A3OJFPKMCXKOM0,0006384935
5.0,A1SCJWCMQ3W3KK,0002241277
2.0,A1Z81GM85KH5XS,000715707X
4.0,A1MBOTC01N0IY9,0006497071
3.0,ACIBQ6BQ6AWEV,0006910637
3.0,A1JV4QKTEB7QBL,0002005549
4.0,A3DXVYD2TQHWGD,0007119305
4.0,A4R8GJX3UZ1I,0006481752
5.0,A1FT7QFKNHL9DT,0006280935
5.0,A13G1TKIKHGV3F,000711835X
4.0,A680RUE1FDO8B,0007142498
3.0,A2GBJQ9THOYDAJ,0006155480
4.0,A21Z8FUB9IZI2L,0001720295
5.0,A3T0OTH5072YRE,000711835X
4.0,A2F3M93RRLFQNJ,000651040X
5.0,A32HH93JPN3TVV,0006142117
4.0,AN8C7BGR98HLN,0006512550
5.0,AK7D1BHZOSOL1,0007201761
3.0,A9NFFAZF3LIB2,0001047868
5.0,A38Z66H58RIJ64,0002247399
5.0,A1I2O9Y3X3HXLS,0002247186
5.0,A1DW4U1LQV0XW7,0006755267
5.0,A4FX5YCJA630V,0006755232
3.0,A1D2C0WDCSHUWZ,0007207433
2.0,A2FTHCGH06O4Y5,0006546846
4.0,A1RAUVCWYHTQI4,0007120125
4.0,A30KEXFT9SILL6,0007196156
3.0,A3R1E4K7B6RUHP,0007179448
4.0,A1AV32Q6I8M1LX,0002214830
5.0,A1GARI2JT6EAWA,0007151276
5.0,AJQ1S39GZBKUG,0007178484
5.0,A8XWYGM1VCAV9,0007113803
3.0,A3OJFPKMCXKOM0,0007204493
3.0,A1M36RIBC6IT7F,0002246791
5.0,A1RECBDKHVOJMW,0003302245
5.0,A8O13GJJDU01Z,000221279X
5.0,A2ODBHT4URXVXQ,0007152531
4.0,A1CDNTB7377YH2,0007141424
5.0,A3HLJQCY6GKRVK,000713746X
5.0,A37XGUQ1VH0XM6,0007100450
4.0,A1K1JW1C5CUSUZ,0002005263
5.0,A12GX28UTS8AZI,0007141785
5.0,A3K1RVYM3JQZZS,0007119313
2.0,ACRDUJAN6XYVK,000226157X
5.0,A2AYSFGUP5VTY3,0002257556
5.0,AYFNOHE3IQQ4G,0007183135
3.0,A8IPQ1Q1O7YX5,0002005395
3.0,A3KEZLJ59C1JVH,0007151276
3.0,A3DXVYD2TQHWGD,0007173989
4.0,A1X8VZWTOG8IS6,0007119593
1.0,A3QW09WANRS6BZ,0007149832
3.0,A2FVOBHO3IPGF7,0007120680
5.0,A1G37DFO8MQW0M,0006511317
4.0,A3HLJQCY6GKRVK,0006392954
5.0,ACRDUJAN6XYVK,0002258757
3.0,A3MV1KKHX51FYT,0007111509
5.0,ANEDXRFDZDL18,000614182X
4.0,A3BIWTN2DA0YY2,0007120990
5.0,A3VMCKYN22X0CO,0007181582
4.0,A3PA2209QS734T,0006482880
4.0,A1NC9AGZOBI0M1,0002311216
5.0,A1VFKMHY42W2O3,000231309X
4.0,A3USRUCHAOC3MT,0006158110
2.0,A1XC6NAEF7RKZ0,0006171982
4.0,A4R3X0V1QIJ7K,0007120877
4.0,A3J0OXB9KIC5SS,0006499171
4.0,A1NC9AGZOBI0M1,0007171196
2.0,ALLJT7S5QOFFZ,0002314843
4.0,A1ESZNL5LPAJMG,0002247437
4.0,A4FX5YCJA630V,0007119283
5.0,A33CLVW2K7SL1P,0006755143
5.0,A1T17LMQABMBN5,0006513220
5.0,A3QVAKVRAH657N,0007136900
2.0,A1L43KWWR05PCS,0007192142
4.0,A3A6GXILVT9JNW,0007120702
2.0,A2C05OHYJERICI,0002316196
4.0,A2PNTEDGMOLMOY,0007161158
4.0,A1DW700HEBQC4P,0007179448
5.0,A1F38YS15PWMRQ,0007154917
3.0,A1X8VZWTOG8IS6,000224683X
4.0,AUUFW7PTUHLT,000649918X
4.0,A2EDZH51XHFA9B,0007100450
3.0,A1DGJOJ1D49YZ8,0007136935
5.0,A2F6N60Z96CAJI,000711835X
3.0,A2F540P3L6P5CL,0007173628
4.0,A4FX5YCJA630V,0007111509
4.0,A26LZM6739834C,0006280897
2.0,A3NBL1TI2M3CW1,0007203128
4.0,A2F540P3L6P5CL,0002226723
4.0,A4R3X0V1QIJ7K,0007179448
4.0,A28WJUJF6D2ULA,0007172826
5.0,A2OJW07GQRNJUT,0006280544
4.0,A2MF2QVSCUI27G,0007172826
4.0,A6HXFDIC7DVTC,0001712810
5.0,A1GPGBHBI6T2HJ,0006172768
2.0,A1XTWXIMUCDGQE,0006511252
4.0,A1RAUVCWYHTQI4,0007149883
3.0,A2MAB5Q4XA209W,0007195303
4.0,A30R23VXTBBTLN,0006166032
5.0,A2NJO6YE954DBH,0007137281
2.0,A3NDPSK6QZHSAV,0007104359
5.0,A2V6FC7GVZ6T7M,0002006995
4.0,A2TXR85WQLE32N,0002221020
2.0,A3R9H6OKZHHRJD,0006512550
5.0,A3QZCA4LTTVGAD,0001048767
4.0,A1XC6NAEF7RKZ0,0001048767
2.0,AN70SZO2SOKFB,0001846590
5.0,A3RBGEV4IHL1XM,0007120974
5.0,A2YUZKPLUYQDKV,0002247437
3.0,A3PA2209QS734T,000231309X
5.0,A1D2C0WDCSHUWZ,0007151403
5.0,A2Q3D3CC9HT0S5,0007204493
4.0,A1X8VZWTOG8IS6,0006393195
3.0,ACRDUJAN6XYVK,0006172776
2.0,A3NUMRC41CR0UU,0007157169
5.0,A4SD8F79JBYG2,0006480101
4.0,A30KEXFT9SILL6,0006547133
3.0,A2FTHCGH06O4Y5,0007141424
3.0,A2BIK37ZMXKW91,0006140459
5.0,A1KYJA5YM1479G,0007173113
4.0,A1Z81GM85KH5XS,0006545793
4.0,A4SKIA2A7IDRX,0006476155
5.0,A8O13GJJDU01Z,0006167357
4.0,A1SKNS2DGG46XM,0006511309
3.0,AOTMP0OKJOUWI,0007196156
4.0,A37GRFP6VMUXKT,0002726874
4.0,A29CUCGRX04TS8,0006483216
3.0,A2SI6BNK5SWSMD,0007176325
5.0,A3037AQNP4WHHK,0007113803
4.0,AUTBHG6070SL4,0007141424
4.0,A3QZCA4LTTVGAD,0007166052
4.0,A37GRFP6VMUXKT,0007217226
5.0,A1ESZNL5LPAJMG,0002247399
4.0,A1XTWXIMUCDGQE,0002310015
2.0,AU6DIIDZK2OQM,000719093X
4.0,A2T7JK9FLC8V0N,0007154828
4.0,AK7CAW3N1XZV6,0007111347
5.0,A2PWUIQG57O1AZ,0007147295
5.0,A3A6GXILVT9JNW,0006498183
4.0,A4SD8F79JBYG2,0007157169
5.0,A29CT3MXKBWVQ6,0006173624
5.0,A680RUE1FDO8B,0007201761
5.0,A1G9FX1KV45N41,0007172826
5.0,A1D2C0WDCSHUWZ,0007141882
4.0,A6HXFDIC7DVTC,0001713256
4.0,A2IIB10X0CECYV,0007211252
3.0,A37GRFP6VMUXKT,0002310015
4.0,AGG9C66TOLJZB,0001713205
5.0,A2V6FC7GVZ6T7M,000648123X
5.0,A38AAPXSJN4C5G,0000230022
5.0,A3PGGI7A6XCNF1,0002258757
5.0,A2F6N60Z96CAJI,0006510426
3.0,A1AV32Q6I8M1LX,0007206720
3.0,A2AYSFGUP5VTY3,0006482783
3.0,A126KX6FVI4T66,0007205600
4.0,A222LQEPE7O7BV,0007181701
5.0,A2V6FC7GVZ6T7M,0007182813
5.0,A345U10UP0S8LR,0002258757
2.0,A2K9FXOFFHVNWG,0006479286
4.0,ACRDUJAN6XYVK,0002247186
5.0,A341BG8RMH8QW,0007169930
5.0,A1F38YS15PWMRQ,0007206720
4.0,ACIBQ6BQ6AWEV,0007111452
3.0,AOGE8PM6KED3O,0007111452
5.0,A1V8NBMG0PDVK1,0007100450
4.0,A4R3X0V1QIJ7K,0007141343
3.0,A9L1JTFE26GLN,000714637X
3.0,A2AYSFGUP5VTY3,0007211252
4.0,A28WJUJF6D2ULA,0007171226
5.0,A2C05OHYJERICI,0007119313
4.0,A2MAB5Q4XA209W,0007196121
5.0,A1LEA0J63GNRTM,0002250101
4.0,A1BI8PUEHA5CHW,0007178484
5.0,A1GPGBHBI6T2HJ,0002238594
4.0,A319KYEIAZ3SON,0007172826
5.0,AN8C7BGR98HLN,0002221020
5.0,A1GARI2JT6EAWA,0006482511
3.0,ABMX8XUNPR3LP,0007181701
3.0,A3QVAKVRAH657N,0007102623
3.0,A28WJUJF6D2ULA,0002241447
5.0,A1XTWXIMUCDGQE,0001720295
5.0,A28WJUJF6D2ULA,0002224216
4.0,A2CR57GAJKNWVV,0007201109
5.0,A2OJW07GQRNJUT,0006248365
4.0,A5S98AEI9WI7Y,0001384198
5.0,A2B1GZIRD6W646,0007149832
4.0,AISUSPFYY68RO,0007161077
5.0,A1D2C0WDCSHUWZ,0001050230
1.0,A3RBGEV4IHL1XM,0002311216
4.0,AUM3YMZ0YRJE0,0006479227
4.0,A32VWSQ0FPZKZ3,0001048767
4.0,A3PHA1F3KY1AI8,0006499236
5.0,A1A87TUBBDPMF0,0006173624
5.0,A4SD8F79JBYG2,000649885X
4.0,A1E2NA2F4RTQ9B,0002005018
5.0,A2I2IVPGTOT3AE,0006123767
5.0,ANFKIA40MBV8B,0006513050
5.0,A1N1YEMTI9DJ86,0002310090
2.0,A8XWYGM1VCAV9,0007154917
5.0,A1G37DFO8MQW0M,0003302245
2.0,AUUFW7PTUHLT,0007179448
5.0,A1KYJA5YM1479G,0001050230
2.0,A2HFL26OQJ2T9X,0006159915
4.0,A1NC9AGZOBI0M1,000711933X
4.0,A8O13GJJDU01Z,0006158048
4.0,A3A6GXILVT9JNW,0006162754
3.0,A1DQZBHEU98PBT,0007139853
4.0,A4FX5YCJA630V,0007120974
4.0,A2GRDQJ4Z7053K,0007119283
3.0,A1T17LMQABMBN5,0002213311
4.0,A2GBJQ9THOYDAJ,0006176976
5.0,A1EKTLUL24HDG8,0004723724
5.0,A1V8NBMG0PDVK1,0002241447
5.0,A3H2CKTFZ3B3GD,0006476414
5.0,AMKZHBOK7VMQR,0006511252
2.0,A96K1ZGW56S2I,000713746X
5.0,A13G1TKIKHGV3F,0007173121
5.0,A2FEGRJQNU51P9,000649885X
5.0,A22QFL2QV9336P,0006172768
4.0,A1NC9AGZOBI0M1,0002318652
3.0,A1NC9AGZOBI0M1,0006511295
4.0,A21W6PCDZWG15R,0006545793
5.0,A3BIWTN2DA0YY2,0007136854
4.0,A3PHA1F3KY1AI8,0002259664
5.0,A17BTP1QHK2I3I,0006551386
3.0,A1N1YEMTI9DJ86,0006514715
3.0,A33CLVW2K7SL1P,0006486029
5.0,A1SCJWCMQ3W3KK,0007181701
3.0,A2TXR85WQLE32N,0006151353
4.0,A2E3GFHUDNPYDH,0006551424
4.0,A1AV32Q6I8M1LX,0007211252
5.0,A1G37DFO8MQW0M,0002310015
3.0,A2GBJQ9THOYDAJ,0006511279
4.0,A8IPQ1Q1O7YX5,0006392903
2.0,A2F540P3L6P5CL,0006119875
3.0,A2DSXA1E02C86D,0006476155
5.0,A8XWYGM1VCAV9,0007119313
3.0,A2TLB1YMKS61C6,0006280544
5.0,A341BG8RMH8QW,0007173113
3.0,A1SCJWCMQ3W3KK,0002310015
4.0,A9NFFAZF3LIB2,0007181604
4.0,A1D2C0WDCSHUWZ,000617342X
5.0,A2FEGRJQNU51P9,0006480101
4.0,A1S1JC7LTBZAH2,0007211228
5.0,A21Z8FUB9IZI2L,000649885X
5.0,A2I2IVPGTOT3AE,0007141343
4.0,A2F6N60Z96CAJI,0006175015
4.0,A37GRFP6VMUXKT,0007210965
3.0,A1DGJOJ1D49YZ8,0002246678
5.0,A2YUZKPLUYQDKV,0006479227
5.0,ADY0QI5IENSLY,0002247399
3.0,A2NHD7LUXVGTD3,0002247437
5.0,A2F6N60Z96CAJI,0007190174
5.0,A1CPSCL93S0VS8,0006162754
3.0,A3KEZLJ59C1JVH,0007190301
4.0,A9NFFAZF3LIB2,0007178484
5.0,A29NUB3P6YIWZG,0007166311
3.0,AU6DIIDZK2OQM,0006754007
5.0,A2JVCPTNG2L7PY,0007173156
5.0,A33EVEMS61JYRQ,0006551807
3.0,A1D5RCOILPC9LX,0002007215
5.0,A1IOJE0W1NXOSE,0007119313
4.0,A341BG8RMH8QW,0006280897
5.0,A3RK5D0VVDGCPP,0007150415
3.0,A3R1E4K7B6RUHP,0002318652
5.0,AMFA6FJHTMU8U,0006547745
5.0,A17BTP1QHK2I3I,000648123X
4.0,A4R8GJX3UZ1I,0006512062
4.0,AS6SH2JM2YY3H,0006551807
5.0,A2GPEV42IO41CI,0006178693
4.0,A39ABKRS1MKFTW,0007151276
5.0,A3QIP6LXWPIPMP,0007113803
3.0,AN8C7BGR98HLN,0002005263
5.0,A3647FSN6JOR06,0007119305
5.0,A4FX5YCJA630V,0006123767
5.0,A1XTWXIMUCDGQE,0002310988
2.0,AU6DIIDZK2OQM,0007183135
4.0,A3QW09WANRS6BZ,0003302245
5.0,AUTBHG6070SL4,0006547214
5.0,A2LIR7WQ20GXQ7,0002247275
4.0,A1IOJE0W1NXOSE,000719093X
5.0,A4R3X0V1QIJ7K,0007205600
4.0,AHHU34NT0HTR1,0007172826
3.0,A3QVAKVRAH657N,0002255863
2.0,AUM3YMZ0YRJE0,0003302245
5.0,AXYFNRDTY33TU,0007174098
5.0,A2F6N60Z96CAJI,0007163975
4.0,A28WJUJF6D2ULA,0006498183
3.0,A1C8P8OTHF77PF,0002247437
5.0,A29CUCGRX04TS8,0001720392
4.0,A2SI6BNK5SWSMD,0007212690
5.0,A29CT3MXKBWVQ6,000649918X
5.0,A327WTVB1VG9X0,0002226618
5.0,A2RA98L9KYYWXS,0006166512
4.0,A2TRDIO44OUHTO,0002241471
5.0,A1X8VZWTOG8IS6,0002230860
2.0,A3KEZLJ59C1JVH,0007155662
5.0,AZM9G2E1UMKRZ,0006172768
5.0,A39ABKRS1MKFTW,0007177437
3.0,A3PA2209QS734T,0007164939
3.0,A3CWEK9HY2VPDL,0006177301
3.0,AOGE8PM6KED3O,0007176325
5.0,A2VJ80PM1G00QV,0006142117
5.0,A2E3GFHUDNPYDH,0007182317
4.0,AMX0PJKV4PPNJ,0007178638
4.0,A3A6GXILVT9JNW,0006166512
4.0,APRY1W9VFEFQ6,0007163975
5.0,A2I6MHMAZZDCRX,0007148976
4.0,AYFNOHE3IQQ4G,0007120702
4.0,A4FX5YCJA630V,000711933X
5.0,AHNBPJK260368,0007121113
5.0,A9NFFAZF3LIB2,0001720295
5.0,A1GQAKL9CGQLP1,0007127049
4.0,A2O5RT4RCC4NU2,0006513077
5.0,A1TWH3KD5YJQHM,0002614545
5.0,A2NJO6YE954DBH,000614182X
5.0,A3KRBW13FWBUH,0006166512
5.0,A2PNTEDGMOLMOY,0002247399
4.0,A3J0OXB9KIC5SS,000614182X
4.0,A2YTHMJJJQCOZ,0007210965
4.0,A2PWUIQG57O1AZ,0002222612
5.0,A2NJO6YE954DBH,0001713078
4.0,A2NHD7LUXVGTD3,0006499228
3.0,A2RA98L9KYYWXS,0006498736
3.0,AN70SZO2SOKFB,0006755291
4.0,A28WJUJF6D2ULA,0002246791
3.0,A1SCJWCMQ3W3KK,0007111509
4.0,A3RK5D0VVDGCPP,0006482783
3.0,A3NIQK6ZLYEP1L,000614182X
4.0,A4FX5YCJA630V,0006159990
4.0,A2LIR7WQ20GXQ7,0007105045
4.0,A2F6N60Z96CAJI,0002005263
3.0,A1835Y2087GJU8,0007120818
4.0,A2YXRT2XIJIO57,0006545793
4.0,AC1K4OQOZ90RS,0007190042
5.0,A55MRYPUAX4QU,0007180616
3.0,A3NUMRC41CR0UU,0006280897
5.0,A3PGGI7A6XCNF1,0006511309
4.0,A33EVEMS61JYRQ,0007181701
5.0,A1LEA0J63GNRTM,0006510426
5.0,A236N1TURISZAF,0006514642
5.0,A1KYJA5YM1479G,0007158459
5.0,A1SBFI91YMPS9I,0007120907
5.0,AIX69FQ11NYHV,0006510272
4.0,A2NHD7LUXVGTD3,0006387845
4.0,A1DQZBHEU98PBT,0007171226
3.0,A55MRYPUAX4QU,0006483089
3.0,A2FQWV725FGE8S,0006157513
4.0,A1EKTLUL24HDG8,0006497071
3.0,AVBK68931HD11,0006393209
5.0,A3K1RVYM3JQZZS,0006543545
5.0,A33L7G4E8CID3,0006499163
4.0,AC1K4OQOZ90RS,0007212690
5.0,A96K1ZGW56S2I,0001844423
4.0,A39S0MP5L7898V,0001720392
5.0,A1F38YS15PWMRQ,0006140459
5.0,A1TWH3KD5YJQHM,0006510426
4.0,A3T4KN9XO3PIXG,0006392237
5.0,A1DQZBHEU98PBT,0002241277
5.0,A4R3X0V1QIJ7K,0007120702
4.0,AX54G5AL870Q8,0006178324
5.0,AJQ1S39GZBKUG,0006551807
5.0,AVBK68931HD11,000711835X
5.0,A1LVZOK9F7K4CN,0001048767
5.0,A26TU4ONC9KQRR,0007173156
5.0,A29CT3MXKBWVQ6,000649921X
5.0,AGHIV0V0ON7MO,0006238599
5.0,A30TK6U7DNS82R,0006393802
2.0,A1G37DFO8MQW0M,0002311216
3.0,A2F3SXHT6RBV81,0007116446
5.0,A3BIWTN2DA0YY2,000613887X
1.0,A1T17LMQABMBN5,0006167004
5.0,A1RAUVCWYHTQI4,0002250101
5.0,A8XWYGM1VCAV9,0002310015
5.0,A2XTCY5SSI6LQN,0002317850
2.0,A3BH49ZKESHDID,0006476414
1.0,A2Z4KA3EFQWZOX,0007172990
4.0,A3K1RVYM3JQZZS,0007119283
2.0,A3PA2209QS734T,0007181701
5.0,A2LGBXTYHWEP1I,0002238594
4.0,A3A6GXILVT9JNW,0007147295
4.0,A2AIE9DO5QSVBD,0006625746
3.0,A2EDZH51XHFA9B,0002232618
5.0,AGG9C66TOLJZB,0006551475
5.0,AT192JFMGM0ZG,0007120818
3.0,A30KEXFT9SILL6,0006512410
3.0,A2TXR85WQLE32N,0002219247
4.0,AP66BKZNZHKCU,0007136846
4.0,AHHUNTFQGUGX8,0007107250
4.0,A3K1RVYM3JQZZS,0006863434
5.0,A1SKNS2DGG46XM,0002261596
2.0,A1F38YS15PWMRQ,0007123396
4.0,A3AKWA5CWSKOOH,0007103417
3.0,A3QW09WANRS6BZ,0006545793
4.0,A26BWRBPP4V2WF,0002005549
2.0,A1RAUVCWYHTQI4,0006550797
5.0,AGHIV0V0ON7MO,0006280560
3.0,A1MFPR1ILOQPJY,0001720295
4.0,A1S1JC7LTBZAH2,0007119305
2.0,A1E2NA2F4RTQ9B,0007121113
5.0,A1NC9AGZOBI0M1,000274080X
5.0,A3KEZLJ59C1JVH,0007172826
5.0,A3BIWTN2DA0YY2,0006170056
4.0,AY8FI73B2HWXB,0006179312
2.0,A29NUB3P6YIWZG,0007116861
5.0,A17BTP1QHK2I3I,0006930220
4.0,A1IOJE0W1NXOSE,0002318652
3.0,A2F540P3L6P5CL,0006512070
4.0,A1C97CZ8GVFMY5,0007174640
4.0,A3BIWTN2DA0YY2,0007120877
5.0,A3RBGEV4IHL1XM,0006162754
5.0,A1NC9AGZOBI0M1,0006546684
1.0,A2AYSFGUP5VTY3,0002311216
5.0,A21NVBFIEQWDSG,000719756X
4.0,A1VFKMHY42W2O3,0002115751
5.0,A1FH9TBAO96PEW,0006166032
5.0,A1V8NBMG0PDVK1,000617695X
4.0,A2NHD7LUXVGTD3,0002714019
5.0,A3IKBHODOTYYHM,0007181701
4.0,A680RUE1FDO8B,0006510973
2.0,A1RAUVCWYHTQI4,0002246791
5.0,A1MC6BFHWY6WC3,0007219822
5.0,A2ZQVH0NL4923Y,0007120974
4.0,A1M4NJYP0WNL8Q,0007127820
4.0,A29LGHDM4PTVOA,0003302245
5.0,A1G37DFO8MQW0M,0006511279
5.0,A1N1YEMTI9DJ86,0003395693
4.0,A3AKWA5CWSKOOH,0006530699
5.0,A2F3M93RRLFQNJ,0007152523
5.0,A327WTVB1VG9X0,0006511252
3.0,A1RAUVCWYHTQI4,0003395693
4.0,A38I19743GC8P4,0007119283
2.0,ABWF7YVZAU1QP,0002238594
5.0,A1NC9AGZOBI0M1,0002310988
3.0,A2Q3D3CC9HT0S5,0007195303
4.0,A1IOJE0W1NXOSE,0007120680
5.0,A2LIR7WQ20GXQ7,0002226928
3.0,A1IIX764GG3WNZ,0007179448
4.0,AGHIV0V0ON7MO,0007157177
4.0,A33EVEMS61JYRQ,0007174640
2.0,A2PWUIQG57O1AZ,0007165161
5.0,A1NC9AGZOBI0M1,0003302245
5.0,AOGE8PM6KED3O,0001720295
5.0,A1MC6BFHWY6WC3,0007165161
4.0,A1SCJWCMQ3W3KK,000711835X
5.0,AHCVWPLA1O4X8,0001844423
4.0,A1X4JO8EJ1U5BR,0006280897
3.0,A3H2CKTFZ3B3GD,0002256932
5.0,A2F6N60Z96CAJI,0007149832
4.0,A3V2W0GE6XQUPF,0002552868
5.0,A1SKNS2DGG46XM,0007181604
3.0,A3MV1KKHX51FYT,0007120761
5.0,A1JH5J1KQAUBMP,0001945424
4.0,ACIBQ6BQ6AWEV,0006167918
3.0,A3QS5UYAGHF4IU,000719174X
5.0,A38I19743GC8P4,0006157629
3.0,A30KEXFT9SILL6,000651040X
5.0,A2KPBO9MLTTOZZ,0006511279
3.0,A1NC9AGZOBI0M1,0007201109
3.0,A28WJUJF6D2ULA,000616546X
5.0,A3VO34TDJXJGNK,0007121024
4.0,APTVNT7U6RZC3,0007162227
4.0,AWLFVCT9128JV,0004244079
4.0,A2XTCY5SSI6LQN,0006755232
4.0,A1AV32Q6I8M1LX,0007120818
5.0,A24505CR98NLLV,0006897835
2.0,A21Z8FUB9IZI2L,0002247275
2.0,A1DW700HEBQC4P,000274080X
3.0,A5S98AEI9WI7Y,0006490344
2.0,A3DQWFWINN3V5A,0006511848
5.0,A3RBGEV4IHL1XM,0007211252
5.0,A1CDNTB7377YH2,0001951076
1.0,AGBT2QIDI5YP,0006152465
5.0,A2FVOBHO3IPGF7,0002318652
5.0,A1MC6BFHWY6WC3,0007179448
3.0,A2MF2QVSCUI27G,0006392237
5.0,AP66BKZNZHKCU,0007119283
5.0,A3PGGI7A6XCNF1,0006511295
5.0,A1G37DFO8MQW0M,000225414X
4.0,A2YF4ZMECJVLK9,0007170785
5.0,A2TRDIO44OUHTO,0006483585
5.0,A1NC9AGZOBI0M1,0001048767
2.0,A1DQZBHEU98PBT,0007195303
2.0,A1RAUVCWYHTQI4,0002259834
4.0,AYT4FJYVCHYLE,0007181582
5.0,A55ER33W947XU,0004103033
5.0,A2XTCY5SSI6LQN,0007113803
3.0,A3DQWFWINN3V5A,0006480128
5.0,A1G9FX1KV45N41,0007178484
5.0,A29CT3MXKBWVQ6,0006499163
4.0,A2MF2QVSCUI27G,0007171226
5.0,A2NHD7LUXVGTD3,0006499260
5.0,APRY1W9VFEFQ6,0007147295
5.0,AFMF4F9QW2JDS,0002247275
5.0,A2LGBXTYHWEP1I,0006476414
1.0,A3QS5UYAGHF4IU,000614182X
2.0,A30KEXFT9SILL6,0002005549
5.0,APTVNT7U6RZC3,0007189885
3.0,A260X99UW6HA9Z,0006510973
5.0,A3PA2209QS734T,0006812996
4.0,A30KEXFT9SILL6,0006383483
5.0,AHHUNTFQGUGX8,0006511295
5.0,A1CHM200OEN65X,0006482511
5.0,A3KEZLJ59C1JVH,0006551807
4.0,A3VO34TDJXJGNK,0007119283
5.0,A4SKIA2A7IDRX,0001720279
4.0,A3KRBW13FWBUH,0002322145
2.0,A1M4NJYP0WNL8Q,0007157630
2.0,A1DW700HEBQC4P,0006540279
3.0,A2K9FXOFFHVNWG,0006486193
5.0,A26TU4ONC9KQRR,0007169973
4.0,A3A6GXILVT9JNW,0006175015
4.0,AX54G5AL870Q8,0002246791
4.0,A28WJUJF6D2ULA,0006531105
4.0,A2AIE9DO5QSVBD,0007141874
5.0,A1G37DFO8MQW0M,0006170056
4.0,A1HS9F7J51E9CB,0006392954
4.0,A3S1YIQQW7AZO,000711835X
5.0,A2KPBO9MLTTOZZ,0006166032
4.0,A2HQ8RTAJYEUJO,0006540279
5.0,A3RK5D0VVDGCPP,0007100477
2.0,A1V8NBMG0PDVK1,0002310899
4.0,A3C0380R9NMLHD,0007127111
4.0,A2F6N60Z96CAJI,0007201761
5.0,AZM9G2E1UMKRZ,0007113803
4.0,A30KEXFT9SILL6,0007142315
5.0,A1SCJWCMQ3W3KK,0002252317
3.0,A1A87TUBBDPMF0,0006379478
5.0,A26BWRBPP4V2WF,000649921X
5.0,AHHU34NT0HTR1,0007155662
4.0,A1NC9AGZOBI0M1,000613887X
5.0,A2GBJQ9THOYDAJ,0002250101
4.0,A146H6A41B26QT,0006383483
4.0,A9NFFAZF3LIB2,0003302245
5.0,A1CHM200OEN65X,0006479227
4.0,A2B1GZIRD6W646,0002007215
5.0,AT192JFMGM0ZG,0002310988
4.0,A1X8VZWTOG8IS6,000715707X
5.0,A2CR57GAJKNWVV,0007181582
5.0,A2UIXU97JYCPZG,0006499228
5.0,A1G37DFO8MQW0M,0006498000
4.0,A4FX5YCJA630V,0007136854
3.0,A5S98AEI9WI7Y,0007141424
4.0,A3RK5D0VVDGCPP,0001054783
5.0,A2ODBHT4URXVXQ,0007189885
4.0,A3C0380R9NMLHD,000711835X
5.0,A2ZQVH0NL4923Y,0007119283
5.0,A3LWS1L674IYH7,0007181701
5.0,A1FSJH67CYP9Y2,0002256312
4.0,A2BIK37ZMXKW91,0007179448
3.0,A1TVTYMTFW9QKI,0007121024
3.0,AFN32PGTZ31MV,0006485944
3.0,ACIBQ6BQ6AWEV,0007211252
4.0,A3S1YIQQW7AZO,0003300870
5.0,A2VE83MZF98ITY,000255383X
1.0,A3AY3EV2MFRFGG,0006167004
5.0,A3BIWTN2DA0YY2,0006498736
3.0,A2PR6NXG0PA3KY,000719739X
5.0,A2ZQVH0NL4923Y,0007113803
5.0,A1Z81GM85KH5XS,0007119313
5.0,AY8FI73B2HWXB,0007117213
4.0,A1G37DFO8MQW0M,0002226162
5.0,A1M8PP7MLHNBQB,0006511767
5.0,A1EBV706Z2AM38,0001844423
5.0,A1RECBDKHVOJMW,0007103670
4.0,A2NHD7LUXVGTD3,0007217226
5.0,A3BIWTN2DA0YY2,0006123767
5.0,A1JV4QKTEB7QBL,0001048767
5.0,A2GBJQ9THOYDAJ,0006499236
5.0,A2ORDVE96GL3Q7,000614182X
3.0,APRY1W9VFEFQ6,000617695X
5.0,AXYFNRDTY33TU,0007120869
3.0,A1JH5J1KQAUBMP,0002241781
4.0,A1T17LMQABMBN5,0007150296
5.0,AK7D1BHZOSOL1,000649885X
5.0,A3037AQNP4WHHK,0002310899
